,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,EURUSD=X,NZDUSD=X,USDMXN=X,EURUSD=X,NZDUSD=X,USDMXN=X,EURUSD=X,NZDUSD=X,USDMXN=X,EURUSD=X,NZDUSD=X,USDMXN=X,EURUSD=X,NZDUSD=X,USDMXN=X,EURUSD=X,NZDUSD=X,USDMXN=X
Datetime,,,,,,,,,,,,,,,,,,
2023-09-06 02:14:00+01:00,1.0723860263824463,0.5873370170593262,17.411529541015625,1.0723860263824463,0.5873370170593262,17.411529541015625,1.0723860263824463,0.5873370170593262,17.412200927734375,1.0723860263824463,0.5873370170593262,17.402999877929688,1.0723860263824463,0.5873370170593262,17.41153907775879,0.0,0.0,0.0
2023-09-06 02:15:00+01:00,1.0723860263824463,,17.412010192871094,1.0723860263824463,,17.412010192871094,1.0723860263824463,,17.415430068969727,1.0723860263824463,,17.402999877929688,1.0723860263824463,,17.411500930786133,0.0,,0.0
2023-09-06 02:16:00+01:00,1.0721560716629028,0.5868544578552246,17.410600662231445,1.0721560716629028,0.5868544578552246,17.410600662231445,1.0721560716629028,0.5868544578552246,17.413700103759766,1.0721560716629028,0.5868544578552246,17.40399932861328,1.0721560716629028,0.5868544578552246,17.409099578857422,0.0,0.0,0.0
2023-09-06 02:17:00+01:00,1.0720411539077759,,17.40999984741211,1.0720411539077759,,17.40999984741211,1.0720411539077759,,17.41581916809082,1.0720411539077759,,17.403499603271484,1.0720411539077759,,17.409900665283203,0.0,,0.0
2023-09-06 02:18:00+01:00,1.071926236152649,0.5867511630058289,17.412710189819336,1.071926236152649,0.5867511630058289,17.412710189819336,1.071926236152649,0.5867511630058289,17.415620803833008,1.071926236152649,0.5867511630058289,17.405500411987305,1.071926236152649,0.5867511630058289,17.412099838256836,0.0,0.0,0.0
2023-09-06 02:19:00+01:00,1.0720411539077759,,17.409900665283203,1.0720411539077759,,17.409900665283203,1.0720411539077759,,17.413469314575195,1.0720411539077759,,17.404499053955078,1.0720411539077759,,17.410499572753906,0.0,,0.0
2023-09-06 02:20:00+01:00,,,17.408700942993164,,,17.408700942993164,,,17.41415023803711,,,17.402999877929688,,,17.40959930419922,,,0.0
2023-09-06 02:21:00+01:00,1.0722709894180298,,17.406999588012695,1.0722709894180298,,17.406999588012695,1.0722709894180298,,17.412410736083984,1.0722709894180298,,17.40399932861328,1.0722709894180298,,17.4060001373291,0.0,,0.0
2023-09-06 02:22:00+01:00,,,17.409000396728516,,,17.409000396728516,,,17.411029815673828,,,17.4060001373291,,,17.40999984741211,,,0.0
2023-09-06 02:23:00+01:00,1.0722709894180298,,17.4060001373291,1.0722709894180298,,17.4060001373291,1.0722709894180298,,17.411880493164062,1.0722709894180298,,17.4060001373291,1.0722709894180298,,17.411699295043945,0.0,,0.0
2023-09-06 02:24:00+01:00,1.0722709894180298,0.5871990919113159,17.413000106811523,1.0722709894180298,0.5871990919113159,17.413000106811523,1.0722709894180298,0.5871990919113159,17.417909622192383,1.0722709894180298,0.5871990919113159,17.405500411987305,1.0722709894180298,0.5871990919113159,17.40850067138672,0.0,0.0,0.0
2023-09-06 02:25:00+01:00,1.0723860263824463,,17.413000106811523,1.0723860263824463,,17.413000106811523,1.0723860263824463,,17.4148006439209,1.0723860263824463,,17.405500411987305,1.0723860263824463,,17.411500930786133,0.0,,0.0
2023-09-06 02:26:00+01:00,1.0723860263824463,0.5871990919113159,17.408000946044922,1.0723860263824463,0.5871990919113159,17.408000946044922,1.0723860263824463,0.5871990919113159,17.414339065551758,1.0723860263824463,0.5871990919113159,17.404499053955078,1.0723860263824463,0.5871990919113159,17.411100387573242,0.0,0.0,0.0
2023-09-06 02:27:00+01:00,1.0722709894180298,,17.414100646972656,1.0722709894180298,,17.414100646972656,1.0722709894180298,,17.41731071472168,1.0722709894180298,,17.405500411987305,1.0722709894180298,,17.409900665283203,0.0,,0.0
2023-09-06 02:28:00+01:00,1.0722709894180298,0.587164580821991,17.419559478759766,1.0722709894180298,0.587164580821991,17.419559478759766,1.0722709894180298,0.587164580821991,17.420249938964844,1.0722709894180298,0.587164580821991,17.40850067138672,1.0722709894180298,0.587164580821991,17.41731071472168,0.0,0.0,0.0
2023-09-06 02:29:00+01:00,1.0720411539077759,,17.41469955444336,1.0720411539077759,,17.41469955444336,1.0720411539077759,,17.420379638671875,1.0720411539077759,,17.409000396728516,1.0720411539077759,,17.41699981689453,0.0,,0.0
2023-09-06 02:30:00+01:00,1.0721560716629028,0.5872335433959961,17.42091941833496,1.0721560716629028,0.5872335433959961,17.42091941833496,1.0721560716629028,0.5872335433959961,17.42136001586914,1.0721560716629028,0.5872335433959961,17.408000946044922,1.0721560716629028,0.5872335433959961,17.415000915527344,0.0,0.0,0.0
2023-09-06 02:31:00+01:00,1.0721560716629028,,17.41699981689453,1.0721560716629028,,17.41699981689453,1.0721560716629028,,17.425199508666992,1.0721560716629028,,17.413000106811523,1.0721560716629028,,17.418399810791016,0.0,,0.0
2023-09-06 02:32:00+01:00,1.0720411539077759,0.5870956182479858,17.418399810791016,1.0720411539077759,0.5870956182479858,17.418399810791016,1.0720411539077759,0.5870956182479858,17.421600341796875,1.0720411539077759,0.5870956182479858,17.41200065612793,1.0720411539077759,0.5870956182479858,17.418500900268555,0.0,0.0,0.0
2023-09-06 02:33:00+01:00,1.071926236152649,,17.41830062866211,1.071926236152649,,17.41830062866211,1.071926236152649,,17.422609329223633,1.071926236152649,,17.41200065612793,1.071926236152649,,17.421489715576172,0.0,,0.0
2023-09-06 02:34:00+01:00,1.0720411539077759,0.5870267152786255,17.41900062561035,1.0720411539077759,0.5870267152786255,17.41900062561035,1.0720411539077759,0.5870267152786255,17.421680450439453,1.0720411539077759,0.5870267152786255,17.41200065612793,1.0720411539077759,0.5870267152786255,17.421520233154297,0.0,0.0,0.0
2023-09-06 02:35:00+01:00,1.071811318397522,,17.41900062561035,1.071811318397522,,17.41900062561035,1.071811318397522,,17.426410675048828,1.071811318397522,,17.414499282836914,1.071811318397522,,17.421550750732422,0.0,,0.0
2023-09-06 02:36:00+01:00,1.071811318397522,0.5866134762763977,17.421499252319336,1.071811318397522,0.5866134762763977,17.421499252319336,1.071811318397522,0.5866134762763977,17.42466926574707,1.071811318397522,0.5866134762763977,17.41900062561035,1.071811318397522,0.5866134762763977,17.42099952697754,0.0,0.0,0.0
2023-09-06 02:37:00+01:00,1.071811318397522,,17.426000595092773,1.071811318397522,,17.426000595092773,1.071811318397522,,17.4287109375,1.071811318397522,,17.41550064086914,1.071811318397522,,17.420000076293945,0.0,,0.0
2023-09-06 02:38:00+01:00,1.071811318397522,0.5865102410316467,17.427410125732422,1.071811318397522,0.5865102410316467,17.427410125732422,1.071811318397522,0.5865102410316467,17.428630828857422,1.071811318397522,0.5865102410316467,17.420000076293945,1.071811318397522,0.5865102410316467,17.42099952697754,0.0,0.0,0.0
2023-09-06 02:39:00+01:00,1.071811318397522,,17.421499252319336,1.071811318397522,,17.421499252319336,1.071811318397522,,17.42951011657715,1.071811318397522,,17.417499542236328,1.071811318397522,,17.42300033569336,0.0,,0.0
2023-09-06 02:40:00+01:00,1.071811318397522,0.5866479277610779,17.430999755859375,1.071811318397522,0.5866479277610779,17.430999755859375,1.071811318397522,0.5866479277610779,17.445009231567383,1.071811318397522,0.5866479277610779,17.421499252319336,1.071811318397522,0.5866479277610779,17.42569923400879,0.0,0.0,0.0
2023-09-06 02:41:00+01:00,1.071926236152649,,17.4335994720459,1.071926236152649,,17.4335994720459,1.071926236152649,,17.437400817871094,1.071926236152649,,17.42799949645996,1.071926236152649,,17.433399200439453,0.0,,0.0
2023-09-06 02:42:00+01:00,1.071811318397522,0.5865446329116821,17.437999725341797,1.071811318397522,0.5865446329116821,17.437999725341797,1.071811318397522,0.5865446329116821,17.440000534057617,1.071811318397522,0.5865446329116821,17.43000030517578,1.071811318397522,0.5865446329116821,17.43000030517578,0.0,0.0,0.0
2023-09-06 02:43:00+01:00,1.071926236152649,,17.441909790039062,1.071926236152649,,17.441909790039062,1.071926236152649,,17.442289352416992,1.071926236152649,,17.43400001525879,1.071926236152649,,17.43876075744629,0.0,,0.0
2023-09-06 02:44:00+01:00,1.071926236152649,0.5866823196411133,17.441499710083008,1.071926236152649,0.5866823196411133,17.441499710083008,1.071926236152649,0.5866823196411133,17.444400787353516,1.071926236152649,0.5866823196411133,17.43600082397461,1.071926236152649,0.5866823196411133,17.442169189453125,0.0,0.0,0.0
2023-09-06 02:45:00+01:00,1.071811318397522,,17.436199188232422,1.071811318397522,,17.436199188232422,1.071811318397522,,17.44696044921875,1.071811318397522,,17.43199920654297,1.071811318397522,,17.440000534057617,0.0,,0.0
2023-09-06 02:46:00+01:00,1.071926236152649,0.5865790843963623,17.439069747924805,1.071926236152649,0.5865790843963623,17.439069747924805,1.071926236152649,0.5865790843963623,17.440000534057617,1.071926236152649,0.5865790843963623,17.431499481201172,1.071926236152649,0.5865790843963623,17.436399459838867,0.0,0.0,0.0
2023-09-06 02:47:00+01:00,1.071926236152649,,17.43400001525879,1.071926236152649,,17.43400001525879,1.071926236152649,,17.439239501953125,1.071926236152649,,17.43000030517578,1.071926236152649,,17.436899185180664,0.0,,0.0
2023-09-06 02:48:00+01:00,1.071811318397522,0.5864758491516113,17.43375015258789,1.071811318397522,0.5864758491516113,17.43375015258789,1.071811318397522,0.5864758491516113,17.43770980834961,1.071811318397522,0.5864758491516113,17.425500869750977,1.071811318397522,0.5864758491516113,17.43770980834961,0.0,0.0,0.0
2023-09-06 02:49:00+01:00,1.071926236152649,,17.433570861816406,1.071926236152649,,17.433570861816406,1.071926236152649,,17.43429946899414,1.071926236152649,,17.426000595092773,1.071926236152649,,17.433879852294922,0.0,,0.0
2023-09-06 02:50:00+01:00,1.071926236152649,0.5866823196411133,17.42799949645996,1.071926236152649,0.5866823196411133,17.42799949645996,1.071926236152649,0.5866823196411133,17.434499740600586,1.071926236152649,0.5866823196411133,17.42449951171875,1.071926236152649,0.5866823196411133,17.43317985534668,0.0,0.0,0.0
2023-09-06 02:51:00+01:00,1.071926236152649,,17.430999755859375,1.071926236152649,,17.430999755859375,1.071926236152649,,17.43440055847168,1.071926236152649,,17.424999237060547,1.071926236152649,,17.42650032043457,0.0,,0.0
2023-09-06 02:52:00+01:00,1.0720411539077759,0.5867855548858643,17.431100845336914,1.0720411539077759,0.5867855548858643,17.431100845336914,1.0720411539077759,0.5867855548858643,17.43440055847168,1.0720411539077759,0.5867855548858643,17.424999237060547,1.0720411539077759,0.5867855548858643,17.429000854492188,0.0,0.0,0.0
2023-09-06 02:53:00+01:00,1.071926236152649,,17.431499481201172,1.071926236152649,,17.431499481201172,1.071926236152649,,17.434600830078125,1.071926236152649,,17.426000595092773,1.071926236152649,,17.434160232543945,0.0,,0.0
2023-09-06 02:54:00+01:00,1.0716965198516846,0.5866134762763977,17.434329986572266,1.0716965198516846,0.5866134762763977,17.434329986572266,1.0716965198516846,0.5866134762763977,17.43621063232422,1.0716965198516846,0.5866134762763977,17.427000045776367,1.0716965198516846,0.5866134762763977,17.434600830078125,0.0,0.0,0.0
2023-09-06 02:55:00+01:00,1.071811318397522,,17.43199920654297,1.071811318397522,,17.43199920654297,1.071811318397522,,17.438020706176758,1.071811318397522,,17.42799949645996,1.071811318397522,,17.433000564575195,0.0,,0.0
2023-09-06 02:56:00+01:00,1.071811318397522,0.5866134762763977,17.437070846557617,1.071811318397522,0.5866134762763977,17.437070846557617,1.071811318397522,0.5866134762763977,17.438020706176758,1.071811318397522,0.5866134762763977,17.43199920654297,1.071811318397522,0.5866134762763977,17.43440055847168,0.0,0.0,0.0
2023-09-06 02:57:00+01:00,1.0716965198516846,,17.437000274658203,1.0716965198516846,,17.437000274658203,1.0716965198516846,,17.442020416259766,1.0716965198516846,,17.433000564575195,1.0716965198516846,,17.434999465942383,0.0,,0.0
2023-09-06 02:58:00+01:00,1.0716965198516846,0.5865102410316467,17.440059661865234,1.0716965198516846,0.5865102410316467,17.440059661865234,1.0716965198516846,0.5865102410316467,17.44179916381836,1.0716965198516846,0.5865102410316467,17.43400001525879,1.0716965198516846,0.5865102410316467,17.439199447631836,0.0,0.0,0.0
2023-09-06 02:59:00+01:00,1.0716965198516846,,17.439699172973633,1.0716965198516846,,17.439699172973633,1.0716965198516846,,17.442699432373047,1.0716965198516846,,17.434999465942383,1.0716965198516846,,17.43600082397461,0.0,,0.0
2023-09-06 03:00:00+01:00,1.0716965198516846,0.5864070653915405,17.433000564575195,1.0716965198516846,0.5864070653915405,17.433000564575195,1.0716965198516846,0.5864070653915405,17.4425106048584,1.0716965198516846,0.5864070653915405,17.431499481201172,1.0716965198516846,0.5864070653915405,17.439699172973633,0.0,0.0,0.0
2023-09-06 03:01:00+01:00,1.071811318397522,,17.437789916992188,1.071811318397522,,17.437789916992188,1.071811318397522,,17.438570022583008,1.071811318397522,,17.431499481201172,1.071811318397522,,17.437089920043945,0.0,,0.0
2023-09-06 03:02:00+01:00,1.071926236152649,0.5866134762763977,17.436100006103516,1.071926236152649,0.5866134762763977,17.436100006103516,1.071926236152649,0.5866134762763977,17.43890953063965,1.071926236152649,0.5866134762763977,17.431499481201172,1.071926236152649,0.5866134762763977,17.437780380249023,0.0,0.0,0.0
2023-09-06 03:03:00+01:00,1.071926236152649,,17.436800003051758,1.071926236152649,,17.436800003051758,1.071926236152649,,17.440099716186523,1.071926236152649,,17.433500289916992,1.071926236152649,,17.43589973449707,0.0,,0.0
2023-09-06 03:04:00+01:00,1.071811318397522,0.5865102410316467,17.43400001525879,1.071811318397522,0.5865102410316467,17.43400001525879,1.071811318397522,0.5865102410316467,17.439599990844727,1.071811318397522,0.5865102410316467,17.431499481201172,1.071811318397522,0.5865102410316467,17.43885040283203,0.0,0.0,0.0
2023-09-06 03:05:00+01:00,1.071811318397522,,17.434999465942383,1.071811318397522,,17.434999465942383,1.071811318397522,,17.441099166870117,1.071811318397522,,17.43199920654297,1.071811318397522,,17.436969757080078,0.0,,0.0
2023-09-06 03:06:00+01:00,1.071811318397522,0.5864070653915405,17.434999465942383,1.071811318397522,0.5864070653915405,17.434999465942383,1.071811318397522,0.5864070653915405,17.439599990844727,1.071811318397522,0.5864070653915405,17.430999755859375,1.071811318397522,0.5864070653915405,17.434999465942383,0.0,0.0,0.0
2023-09-06 03:07:00+01:00,1.071926236152649,,17.434999465942383,1.071926236152649,,17.434999465942383,1.071926236152649,,17.437299728393555,1.071926236152649,,17.43199920654297,1.071926236152649,,17.436609268188477,0.0,,0.0
2023-09-06 03:08:00+01:00,1.071926236152649,0.5866134762763977,17.437599182128906,1.071926236152649,0.5866134762763977,17.437599182128906,1.071926236152649,0.5866134762763977,17.437700271606445,1.071926236152649,0.5866134762763977,17.43199920654297,1.071926236152649,0.5866134762763977,17.43199920654297,0.0,0.0,0.0
2023-09-06 03:09:00+01:00,1.071926236152649,,17.435400009155273,1.071926236152649,,17.435400009155273,1.071926236152649,,17.437599182128906,1.071926236152649,,17.431499481201172,1.071926236152649,,17.435199737548828,0.0,,0.0
2023-09-06 03:10:00+01:00,1.071926236152649,0.5865102410316467,17.43000030517578,1.071926236152649,0.5865102410316467,17.43000030517578,1.071926236152649,0.5865102410316467,17.43790054321289,1.071926236152649,0.5865102410316467,17.427499771118164,1.071926236152649,0.5865102410316467,17.433000564575195,0.0,0.0,0.0
2023-09-06 03:11:00+01:00,1.0720411539077759,,17.43000030517578,1.0720411539077759,,17.43000030517578,1.0720411539077759,,17.43440055847168,1.0720411539077759,,17.43000030517578,1.0720411539077759,,17.431699752807617,0.0,,0.0
2023-09-06 03:12:00+01:00,,,17.43239974975586,,,17.43239974975586,,,17.435739517211914,,,17.424999237060547,,,17.43000030517578,,,0.0
2023-09-06 03:13:00+01:00,1.0721560716629028,,17.430999755859375,1.0721560716629028,,17.430999755859375,1.0721560716629028,,17.435400009155273,1.0721560716629028,,17.424999237060547,1.0721560716629028,,17.43269920349121,0.0,,0.0
2023-09-06 03:14:00+01:00,1.0721560716629028,0.5871301293373108,17.43000030517578,1.0721560716629028,0.5871301293373108,17.43000030517578,1.0721560716629028,0.5871301293373108,17.43280029296875,1.0721560716629028,0.5871301293373108,17.427000045776367,1.0721560716629028,0.5871301293373108,17.429800033569336,0.0,0.0,0.0
2023-09-06 03:15:00+01:00,1.0721560716629028,,17.43000030517578,1.0721560716629028,,17.43000030517578,1.0721560716629028,,17.43242073059082,1.0721560716629028,,17.426000595092773,1.0721560716629028,,17.428499221801758,0.0,,0.0
2023-09-06 03:16:00+01:00,1.0721560716629028,0.5870611667633057,17.43000030517578,1.0721560716629028,0.5870611667633057,17.43000030517578,1.0721560716629028,0.5870611667633057,17.43252944946289,1.0721560716629028,0.5870611667633057,17.427000045776367,1.0721560716629028,0.5870611667633057,17.428699493408203,0.0,0.0,0.0
2023-09-06 03:17:00+01:00,1.0721560716629028,,17.432090759277344,1.0721560716629028,,17.432090759277344,1.0721560716629028,,17.432430267333984,1.0721560716629028,,17.427000045776367,1.0721560716629028,,17.431299209594727,0.0,,0.0
2023-09-06 03:18:00+01:00,1.0722709894180298,0.5870267152786255,17.427000045776367,1.0722709894180298,0.5870267152786255,17.427000045776367,1.0722709894180298,0.5870267152786255,17.432140350341797,1.0722709894180298,0.5870267152786255,17.426000595092773,1.0722709894180298,0.5870267152786255,17.428800582885742,0.0,0.0,0.0
2023-09-06 03:19:00+01:00,1.0723860263824463,,17.4281005859375,1.0723860263824463,,17.4281005859375,1.0723860263824463,,17.432079315185547,1.0723860263824463,,17.423500061035156,1.0723860263824463,,17.428499221801758,0.0,,0.0
2023-09-06 03:20:00+01:00,1.0725010633468628,0.5870611667633057,17.427000045776367,1.0725010633468628,0.5870611667633057,17.427000045776367,1.0725010633468628,0.5870611667633057,17.431840896606445,1.0725010633468628,0.5870611667633057,17.423500061035156,1.0725010633468628,0.5870611667633057,17.427900314331055,0.0,0.0,0.0
2023-09-06 03:21:00+01:00,1.0725010633468628,,17.428699493408203,1.0725010633468628,,17.428699493408203,1.0725010633468628,,17.432050704956055,1.0725010633468628,,17.424999237060547,1.0725010633468628,,17.428600311279297,0.0,,0.0
2023-09-06 03:22:00+01:00,1.0726161003112793,0.5870956182479858,17.431299209594727,1.0726161003112793,0.5870956182479858,17.431299209594727,1.0726161003112793,0.5870956182479858,17.43478012084961,1.0726161003112793,0.5870956182479858,17.423500061035156,1.0726161003112793,0.5870956182479858,17.431350708007812,0.0,0.0,0.0
2023-09-06 03:23:00+01:00,1.0725010633468628,,17.43000030517578,1.0725010633468628,,17.43000030517578,1.0725010633468628,,17.433820724487305,1.0725010633468628,,17.424999237060547,1.0725010633468628,,17.431100845336914,0.0,,0.0
2023-09-06 03:24:00+01:00,1.0726161003112793,0.5874060392379761,17.427000045776367,1.0726161003112793,0.5874060392379761,17.427000045776367,1.0726161003112793,0.5874060392379761,17.432449340820312,1.0726161003112793,0.5874060392379761,17.427000045776367,1.0726161003112793,0.5874060392379761,17.429800033569336,0.0,0.0,0.0
2023-09-06 03:25:00+01:00,1.0725010633468628,,17.429000854492188,1.0725010633468628,,17.429000854492188,1.0725010633468628,,17.432329177856445,1.0725010633468628,,17.427000045776367,1.0725010633468628,,17.431499481201172,0.0,,0.0
2023-09-06 03:26:00+01:00,1.0726161003112793,0.5874060392379761,17.426799774169922,1.0726161003112793,0.5874060392379761,17.426799774169922,1.0726161003112793,0.5874060392379761,17.43147087097168,1.0726161003112793,0.5874060392379761,17.423500061035156,1.0726161003112793,0.5874060392379761,17.427000045776367,0.0,0.0,0.0
2023-09-06 03:27:00+01:00,1.0727311372756958,,17.429000854492188,1.0727311372756958,,17.429000854492188,1.0727311372756958,,17.431640625,1.0727311372756958,,17.424999237060547,1.0727311372756958,,17.42799949645996,0.0,,0.0
2023-09-06 03:28:00+01:00,1.0726161003112793,0.5875095129013062,17.42840003967285,1.0726161003112793,0.5875095129013062,17.42840003967285,1.0726161003112793,0.5875095129013062,17.431129455566406,1.0726161003112793,0.5875095129013062,17.42449951171875,1.0726161003112793,0.5875095129013062,17.428499221801758,0.0,0.0,0.0
2023-09-06 03:29:00+01:00,1.0727311372756958,,17.426000595092773,1.0727311372756958,,17.426000595092773,1.0727311372756958,,17.43079948425293,1.0727311372756958,,17.42099952697754,1.0727311372756958,,17.428300857543945,0.0,,0.0
2023-09-06 03:30:00+01:00,1.0727311372756958,0.5877512693405151,17.418500900268555,1.0727311372756958,0.5877512693405151,17.418500900268555,1.0727311372756958,0.5877512693405151,17.42840003967285,1.0727311372756958,0.5877512693405151,17.418500900268555,1.0727311372756958,0.5877512693405151,17.425600051879883,0.0,0.0,0.0
2023-09-06 03:31:00+01:00,1.0728462934494019,,17.427989959716797,1.0728462934494019,,17.427989959716797,1.0728462934494019,,17.42828941345215,1.0728462934494019,,17.417999267578125,1.0728462934494019,,17.423999786376953,0.0,,0.0
2023-09-06 03:32:00+01:00,1.0727311372756958,0.5877857804298401,17.423999786376953,1.0727311372756958,0.5877857804298401,17.423999786376953,1.0727311372756958,0.5877857804298401,17.428569793701172,1.0727311372756958,0.5877857804298401,17.418500900268555,1.0727311372756958,0.5877857804298401,17.426000595092773,0.0,0.0,0.0
2023-09-06 03:33:00+01:00,1.0727311372756958,,17.426000595092773,1.0727311372756958,,17.426000595092773,1.0727311372756958,,17.42913055419922,1.0727311372756958,,17.42099952697754,1.0727311372756958,,17.427000045776367,0.0,,0.0
2023-09-06 03:34:00+01:00,1.0728462934494019,0.5877857804298401,17.427640914916992,1.0728462934494019,0.5877857804298401,17.427640914916992,1.0728462934494019,0.5877857804298401,17.429149627685547,1.0728462934494019,0.5877857804298401,17.42099952697754,1.0728462934494019,0.5877857804298401,17.42609977722168,0.0,0.0,0.0
2023-09-06 03:35:00+01:00,1.072961449623108,,17.424800872802734,1.072961449623108,,17.424800872802734,1.072961449623108,,17.428070068359375,1.072961449623108,,17.42099952697754,1.072961449623108,,17.427600860595703,0.0,,0.0
2023-09-06 03:36:00+01:00,1.072961449623108,0.587924063205719,17.42300033569336,1.072961449623108,0.587924063205719,17.42300033569336,1.072961449623108,0.587924063205719,17.428720474243164,1.072961449623108,0.587924063205719,17.42099952697754,1.072961449623108,0.587924063205719,17.42694091796875,0.0,0.0,0.0
2023-09-06 03:37:00+01:00,1.072961449623108,,17.427330017089844,1.072961449623108,,17.427330017089844,1.072961449623108,,17.429040908813477,1.072961449623108,,17.420499801635742,1.072961449623108,,17.42490005493164,0.0,,0.0
2023-09-06 03:38:00+01:00,1.072961449623108,0.5879586338996887,17.42300033569336,1.072961449623108,0.5879586338996887,17.42300033569336,1.072961449623108,0.5879586338996887,17.43140983581543,1.072961449623108,0.5879586338996887,17.42099952697754,1.072961449623108,0.5879586338996887,17.427610397338867,0.0,0.0,0.0
2023-09-06 03:39:00+01:00,1.072961449623108,,17.429000854492188,1.072961449623108,,17.429000854492188,1.072961449623108,,17.43170928955078,1.072961449623108,,17.422500610351562,1.072961449623108,,17.426000595092773,0.0,,0.0
2023-09-06 03:40:00+01:00,1.072961449623108,0.5878894925117493,17.423999786376953,1.072961449623108,0.5878894925117493,17.423999786376953,1.072961449623108,0.5878894925117493,17.43140983581543,1.072961449623108,0.5878894925117493,17.422000885009766,1.072961449623108,0.5878894925117493,17.427499771118164,0.0,0.0,0.0
2023-09-06 03:41:00+01:00,1.072961449623108,,17.421499252319336,1.072961449623108,,17.421499252319336,1.072961449623108,,17.429380416870117,1.072961449623108,,17.421499252319336,1.072961449623108,,17.428720474243164,0.0,,0.0
2023-09-06 03:42:00+01:00,1.0728462934494019,0.5878203511238098,17.42827033996582,1.0728462934494019,0.5878203511238098,17.42827033996582,1.0728462934494019,0.5878203511238098,17.429279327392578,1.0728462934494019,0.5878203511238098,17.420000076293945,1.0728462934494019,0.5878203511238098,17.425899505615234,0.0,0.0,0.0
2023-09-06 03:43:00+01:00,1.072961449623108,,17.42816925048828,1.072961449623108,,17.42816925048828,1.072961449623108,,17.428529739379883,1.072961449623108,,17.42300033569336,1.072961449623108,,17.426000595092773,0.0,,0.0
2023-09-06 03:44:00+01:00,1.072961449623108,0.5880623459815979,17.428119659423828,1.072961449623108,0.5880623459815979,17.428119659423828,1.072961449623108,0.5880623459815979,17.428499221801758,1.072961449623108,0.5880623459815979,17.42300033569336,1.072961449623108,0.5880623459815979,17.42300033569336,0.0,0.0,0.0
2023-09-06 03:45:00+01:00,1.0730764865875244,,17.42753028869629,1.0730764865875244,,17.42753028869629,1.0730764865875244,,17.42837905883789,1.0730764865875244,,17.420000076293945,1.0730764865875244,,17.428220748901367,0.0,,0.0
2023-09-06 03:46:00+01:00,1.072961449623108,0.5882698893547058,17.42732048034668,1.072961449623108,0.5882698893547058,17.42732048034668,1.072961449623108,0.5882698893547058,17.42786979675293,1.072961449623108,0.5882698893547058,17.422000885009766,1.072961449623108,0.5882698893547058,17.427520751953125,0.0,0.0,0.0
